date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2002-01-14,21.0112,21.4004,20.8992,21.1512,7423199,0.3206,0.47,309107392.45
2002-01-15,21.3192,21.7588,21.21,21.7,5184299,0.3289,2.59,314137592.25
2002-01-16,21.4088,21.4088,20.4988,20.7788,10015799,0.315,-4.23,333496231.4
2002-01-17,21.966,22.7388,21.8708,22.4812,11795200,0.3407,8.16,354760833.3
2002-01-18,21.9996,22.5988,21.9604,22.1704,6050200,0.336,-1.38,357203555.95
2002-01-22,22.2712,22.3692,21.8204,21.8204,5844700,0.3307,-1.58,362525518.5
2002-01-23,21.8008,23.0412,21.5908,23.0188,7906499,0.3489,5.5,371843078.1
2002-01-24,22.9096,23.5088,22.9012,23.2092,6142899,0.3518,0.83,386511997.45
2002-01-25,22.89,23.4192,22.6604,23.2512,3319899,0.3524,0.17,388484317.35
2002-01-28,23.3996,23.5508,22.7192,23.2708,3328399,0.3527,0.09,388228397.35
2002-01-29,23.2204,23.5396,22.8508,23.0692,4291499,0.3497,-0.85,385288397.5
2002-01-30,23.0692,24.1388,22.9404,24.0912,8419599,0.3651,4.4,401974156.8
2002-01-31,24.1612,24.7296,24.1108,24.7212,8365099,0.3747,2.63,398925516.95
2002-02-01,24.3404,24.9592,24.3404,24.4104,7112499,0.37,-1.25,388240157.4
2002-02-04,24.3208,25.5192,24.2004,25.3512,9327899,0.3842,3.84,393860037.2
2002-02-05,25.0908,25.9812,25.0796,25.4492,8158699,0.3858,0.42,394478277.15
2002-02-06,25.606,25.9812,24.15,24.6708,10669499,0.3739,-3.08,401850956.8
2002-02-07,24.6512,25.2896,24.08,24.3012,6211200,0.3683,-1.5,402860636.75
2002-02-08,24.4048,24.64,23.3688,24.0296,6343600,0.3642,-1.11,397985839.75
2002-02-11,23.9288,25.0012,23.7412,24.9788,7117699,0.3786,3.95,400479516.85
2002-02-12,24.6596,25.0404,24.4496,24.71,4004999,0.3745,-1.08,390908557.25
2002-02-13,24.7296,25.2392,24.6512,25.0096,5586999,0.3791,1.23,392036117.2
2002-02-14,25.0488,25.2308,24.3796,24.6008,4645399,0.3729,-1.64,376998997.85
2002-02-15,24.5308,24.9788,23.8504,23.9008,4646199,0.3623,-2.84,356981795.9
2002-02-19,23.7608,23.9008,22.4812,22.6212,6968699,0.3429,-5.35,359553593.0
2002-02-20,22.7696,23.2008,22.3496,23.1308,5095899,0.3506,2.25,357456950.3
2002-02-21,22.9208,22.9992,21.4508,21.5012,7977499,0.3259,-7.05,357655750.3
2002-02-22,21.6608,22.9488,21.5012,22.7388,7258499,0.3447,5.77,360779430.2
2002-02-25,22.8508,24.7212,22.3608,23.8112,7622299,0.3609,4.7,372826149.7
2002-02-26,23.9092,24.3712,23.2512,23.6712,4645199,0.3588,-0.58,376513189.55
2002-02-27,23.94,24.2508,20.9412,21.9604,18393198,0.3329,-7.22,415997945.05
2002-02-28,22.1508,22.5904,21.35,21.7,8159599,0.3289,-1.2,415269945.05
2002-03-01,21.9296,23.5004,21.8204,23.45,6211399,0.3554,8.06,409239585.3
2002-03-04,23.2596,24.5812,22.7612,24.29,6218899,0.3682,3.6,406737505.4
2002-03-05,24.15,24.43,23.3996,23.5312,4905399,0.3567,-3.12,394354505.9
2002-03-06,23.4808,24.3404,22.9292,24.0688,4039399,0.3648,2.27,382820466.4
2002-03-07,24.0604,24.5308,23.6096,24.3796,4611599,0.3695,1.29,365858347.15
2002-03-08,24.7408,25.0908,24.3012,24.6596,4817299,0.3738,1.16,361955424.5
2002-03-11,24.6008,25.1412,24.0996,25.06,4692599,0.3798,1.61,357332621.9
2002-03-12,24.5112,24.7408,24.0996,24.7212,4533599,0.3747,-1.34,350097142.2
2002-03-13,24.3712,24.85,24.15,24.4888,3585099,0.3712,-0.93,348921422.25
2002-03-14,24.3012,24.6008,23.8784,24.43,3880299,0.3703,-0.24,344142662.45
2002-03-15,24.4608,24.9592,24.2508,24.9508,4301799,0.3782,2.13,343180582.5
2002-03-18,24.9508,25.0488,24.3208,24.7408,5042999,0.375,-0.85,344291622.45
2002-03-19,24.6904,25.3008,24.3012,24.85,4327599,0.3767,0.45,336896542.8
2002-03-20,24.6596,25.1412,24.5,24.92,5255699,0.3777,0.27,337343982.75
2002-03-21,23.8588,24.3012,23.2596,24.2704,11033499,0.3679,-2.59,345900782.35
2002-03-22,24.22,24.5588,23.87,24.0912,3610599,0.3651,-0.76,335686662.75
2002-03-25,24.0688,24.0912,23.24,23.3492,4693399,0.3539,-3.07,327485743.1
2002-03-26,23.2008,23.6404,22.9992,23.4612,4603799,0.3556,0.48,327369823.1
2002-03-27,23.3492,23.7188,23.2596,23.4696,2280399,0.3557,0.03,282253987.85
2002-03-28,23.6992,23.8812,23.4612,23.6712,1905199,0.3588,0.87,264741668.6
2002-04-01,23.38,24.7016,23.2792,24.4608,3554399,0.3707,3.32,257302068.9
2002-04-02,23.9988,24.3012,23.87,24.0688,3623699,0.3648,-1.59,250035509.2
2002-04-03,24.0492,24.4888,23.6012,23.7496,3830899,0.36,-1.32,247026909.35
2002-04-04,23.6712,25.0488,23.6712,24.9004,6044600,0.3774,4.83,252641471.9
2002-04-05,24.9508,25.1888,24.0996,24.7408,4947799,0.375,-0.64,253582831.85
2002-04-08,24.1612,24.6792,23.7804,24.5588,4634999,0.3723,-0.72,253072391.9
2002-04-09,24.5896,25.0012,24.01,24.0996,3420199,0.3653,-1.88,249509672.05
2002-04-10,24.2088,24.9508,24.01,24.6596,4017499,0.3738,2.33,248064592.1
2002-04-11,25.0292,25.2,24.7492,24.8612,7270099,0.3768,0.8,258382591.65
2002-04-12,25.0096,25.1692,24.57,25.06,5718600,0.3798,0.8,263529834.2
2002-04-15,25.06,25.1496,24.7996,25.0012,5345899,0.3789,-0.24,266453314.05
2002-04-16,25.1496,25.998,25.1188,25.7404,10973899,0.3901,2.96,283059833.35
2002-04-17,25.9308,26.1688,25.3792,26.11,7041099,0.3958,1.46,290657633.0
2002-04-18,25.4996,25.5192,24.8808,25.41,7164999,0.3851,-2.7,296003672.8
2002-04-19,25.4912,25.4912,24.9312,24.9788,6866798,0.3786,-1.69,284336910.5
2002-04-22,24.8388,24.9312,24.2312,24.5308,4811199,0.3718,-1.8,287698590.35
2002-04-23,24.5392,24.78,24.0912,24.2508,4169099,0.3676,-1.13,286230550.4
2002-04-24,24.3012,24.5,23.6796,23.7692,2507999,0.3603,-1.99,280362310.65
2002-04-25,23.5592,24.3404,23.5508,24.1192,3467199,0.3656,1.47,283685350.5
2002-04-26,24.2788,24.3712,22.9992,23.0104,5446099,0.3488,-4.6,293599870.1
2002-04-29,23.1588,24.0604,23.0888,23.9596,4862299,0.3632,4.13,297261989.95
2002-04-30,23.8896,24.3796,23.7496,24.2704,5017199,0.3679,1.29,301163789.8
2002-05-01,24.29,24.29,23.3604,23.9792,3833999,0.3635,-1.2,301172469.8
2002-05-02,23.8112,24.3404,23.6012,23.6908,4273999,0.3591,-1.21,296214787.25
2002-05-03,23.5704,24.0212,23.4304,23.5088,4121099,0.3563,-0.78,293900027.35
2002-05-06,23.3492,23.5004,22.4588,22.6492,4458299,0.3433,-3.65,293405267.35
2002-05-07,22.9404,22.9488,22.1396,22.47,4334499,0.3406,-0.79,295965307.25
2002-05-08,23.2008,24.5196,23.0412,24.3712,7797899,0.3694,8.46,306550426.8
2002-05-09,24.2508,24.3488,23.8,24.1892,4010999,0.3667,-0.73,297424947.2
2002-05-10,24.29,24.29,22.9796,23.3212,4218099,0.3535,-3.6,293223544.6
2002-05-13,23.52,24.0912,22.9404,23.94,4742199,0.3629,2.66,291533184.7
2002-05-14,24.4496,25.6788,24.22,25.6088,9401899,0.3882,6.97,287131584.85
2002-05-15,25.3708,25.9812,24.8388,25.2812,5996899,0.3832,-1.29,284207825.0
2002-05-16,25.06,25.4492,24.7492,25.2112,4054399,0.3821,-0.29,275498145.35
2002-05-17,25.4912,25.7796,24.6092,25.0096,4218399,0.3791,-0.79,268082628.5
2002-05-20,24.57,24.9312,24.5308,24.7408,4819899,0.375,-1.08,268106988.5
2002-05-21,24.8304,25.0012,23.3996,23.4612,5017699,0.3556,-5.17,270483068.4
2002-05-22,23.3688,24.3712,23.3212,24.3208,5194199,0.3686,3.66,278004428.05
2002-05-23,24.4496,25.2392,24.0688,25.1804,6596398,0.3817,3.55,286766184.85
2002-05-24,24.99,24.99,23.9596,24.15,2916599,0.366,-4.11,279683585.15
2002-05-28,23.6908,24.2004,23.4304,23.9792,2673499,0.3635,-0.68,273554945.45
2002-05-29,23.9204,24.4412,23.45,23.9792,3960599,0.3635,0.0,270596465.55
2002-05-30,23.7692,24.3796,23.5088,24.2004,3506699,0.3668,0.91,269680025.6
2002-05-31,24.0912,24.2508,23.2792,23.2988,6526699,0.3532,-3.71,275987585.3
2002-06-03,23.3912,23.45,22.5792,22.9096,4198399,0.3473,-1.67,276204025.3
2002-06-04,22.8788,23.0412,22.1788,22.7808,6211100,0.3453,-0.58,281111867.9
2002-06-05,22.8312,22.89,22.3496,22.7192,4947899,0.3444,-0.26,282829387.8
2002-06-06,22.96,23.2288,22.0388,22.1592,4642799,0.3359,-2.47,273995108.2
2002-06-07,21.7588,21.9408,20.93,21.4004,10935299,0.3244,-3.42,293383147.4
2002-06-10,21.4788,21.84,21.3388,21.4788,4947799,0.3256,0.37,295426307.3
2002-06-11,21.6412,21.7,20.4092,20.4596,6214499,0.3101,-4.76,299548747.1
2002-06-12,20.4092,20.7508,19.9388,20.09,9405299,0.3045,-1.81,299558267.1
2002-06-13,20.02,20.0508,19.3788,19.5412,6287200,0.2962,-2.73,300371109.85
2002-06-14,19.2388,20.3588,18.1104,20.1012,7587499,0.3047,2.87,310263789.45
2002-06-17,20.2412,20.6304,19.8492,20.5408,5796600,0.3113,2.17,314682752.05
2002-06-18,20.4204,20.5912,19.9808,20.1488,6302100,0.3054,-1.9,318832914.7
2002-06-19,17.3712,17.6008,16.8812,17.1192,30535398,0.2595,-15.03,390282471.6
2002-06-20,17.1696,17.6008,16.8504,17.1108,7082798,0.2593,-0.08,395570548.6
2002-06-21,16.9708,17.4888,16.7888,16.8504,7949599,0.2554,-1.5,399359511.25
2002-06-24,16.7692,17.7296,16.6992,17.2704,7713099,0.2618,2.51,412789710.65
2002-06-25,17.3992,17.6792,16.8588,17.1388,5378899,0.2598,-0.76,420364830.3
2002-06-26,16.8,17.29,15.9796,16.5508,9981299,0.2509,-3.43,437222789.6
2002-06-27,16.7888,17.2704,16.4192,17.0604,4493999,0.2586,3.07,439987229.45
2002-06-28,17.0996,17.8192,16.9988,17.7212,4818899,0.2686,3.87,435205389.65
2002-07-01,17.71,17.8808,17.0492,17.0604,3976599,0.2586,-3.72,434584349.65
2002-07-02,17.0296,17.1612,16.8308,16.94,5449799,0.2568,-0.7,432452706.95
2002-07-03,16.8112,17.6792,16.7496,17.5504,3554099,0.266,3.58,428550067.1
2002-07-05,17.71,18.7488,17.71,18.7404,2885599,0.284,6.77,423629907.3
2002-07-08,18.5192,18.6088,17.6792,18.0096,3771499,0.273,-3.87,403571268.15
2002-07-09,18.0908,18.2896,17.4608,17.5308,4049099,0.2657,-2.67,401054908.25
2002-07-10,17.71,18.1692,17.2508,17.3208,3694299,0.2625,-1.2,393998348.55
2002-07-11,17.2592,18.3512,16.9708,18.3008,6672798,0.2774,5.68,386347346.1
2002-07-12,18.55,18.7908,17.2592,17.5,7919499,0.2653,-4.36,390917783.1
2002-07-15,17.43,18.6004,16.8112,18.2308,5280799,0.2763,4.15,384459023.35
2002-07-16,18.1496,18.5696,17.6092,17.8612,7939799,0.2707,-2.03,390459980.3
2002-07-17,16.1308,16.2008,15.19,15.6296,21704300,0.2369,-12.49,433586138.45
2002-07-18,15.5008,15.5596,14.7504,14.9912,9990399,0.2272,-4.09,376060140.95
2002-07-19,14.7,15.1704,14.5292,14.9604,6878699,0.2268,-0.18,375488663.75
2002-07-22,14.7504,15.19,14.6104,14.9212,7708611,0.2261,-0.31,374813897.35
2002-07-23,14.8988,15.1312,14.4396,14.4704,7132326,0.2193,-3.01,373187733.05
2002-07-24,14.3304,15.2208,14.2492,15.2012,7270566,0.2304,5.06,378484400.4
2002-07-25,14.9296,14.9492,14.0112,14.3612,8488848,0.2177,-5.51,374305537.8
2002-07-26,14.4592,14.5292,13.8012,14.3388,3715318,0.2174,-0.14,372125231.1
2002-07-29,14.4788,15.1004,14.3696,15.0192,4915178,0.2277,4.74,372394812.3
2002-07-30,14.8512,15.5092,14.56,15.4308,6345220,0.2339,2.72,379026950.85
2002-07-31,15.4,15.4196,14.8988,15.26,5555229,0.2313,-1.11,379322154.85
2002-08-01,15.1088,15.4196,14.7308,14.8008,4092133,0.2243,-3.03,380828650.0
2002-08-02,14.7392,14.9996,14.2492,14.4508,3203411,0.219,-2.36,381718523.55
2002-08-05,14.5012,14.7,13.9692,13.9888,3650607,0.2121,-3.15,381380025.95
2002-08-06,14.21,15.2292,14.0812,14.7392,4863558,0.2234,5.33,383660511.05
2002-08-07,15.0892,15.3608,14.35,15.0332,5927290,0.2278,1.97,389912885.6
2002-08-08,14.77,15.3804,14.77,15.2992,4064173,0.2319,1.8,382608735.9
2002-08-09,15.2488,15.2488,14.7504,14.9996,3678344,0.2274,-1.94,370733502.4
2002-08-12,14.8988,15.0192,14.6888,14.9912,3214493,0.2272,-0.09,364947845.85
2002-08-13,14.8988,15.2096,14.5488,14.5908,4827553,0.2211,-2.68,356233557.4
2002-08-14,14.6692,15.3496,14.5404,15.1704,7135670,0.2299,3.98,315441395.15
2002-08-15,15.2292,15.75,15.0108,15.61,5762014,0.2366,2.91,303601917.65
2002-08-16,15.4504,16.1,15.2796,15.8088,4378189,0.2396,1.27,296600489.95
2002-08-19,15.7696,16.2512,15.7192,15.9796,3873588,0.2422,1.09,285862426.05
2002-08-20,15.9712,16.0888,15.5288,15.9096,3336913,0.2412,-0.41,275235270.1
2002-08-21,15.9992,16.24,15.4504,16.1196,3595496,0.2443,1.29,264945074.55
2002-08-22,16.1896,16.2512,15.6604,15.9712,4617681,0.2421,-0.9,254105807.4
2002-08-23,15.9012,15.9292,15.4504,15.7304,2918877,0.2384,-1.53,251875772.7
2002-08-26,15.9488,15.9488,15.1592,15.5288,3396217,0.2354,-1.26,247622682.1
2002-08-27,15.7108,15.7388,14.7112,14.8512,4688227,0.2251,-4.38,242983101.9
2002-08-28,14.8008,15.12,14.6496,14.7,4434763,0.2228,-1.02,239845797.2
2002-08-29,14.6496,15.0808,14.5096,14.7,2935960,0.2228,0.0,236608512.95
2002-08-30,14.7308,15.1396,14.5796,14.7504,3459132,0.2236,0.36,237324531.75
2002-09-03,14.49,14.5488,14.0504,14.0504,4950031,0.213,-4.74,240962918.8
2002-09-04,14.1988,14.7812,14.1708,14.4788,7505471,0.2195,3.05,248360274.9
2002-09-05,14.2296,14.3612,14.0504,14.1792,4045709,0.2149,-2.1,243091848.3
2002-09-06,14.5096,14.6496,14.2296,14.3808,3227169,0.218,1.44,240748237.2
2002-09-09,14.28,14.5292,14.1512,14.3696,2829119,0.2178,-0.09,238370407.3
2002-09-10,14.4088,14.4984,14.1204,14.3304,4460314,0.2172,-0.28,241858705.95
2002-09-11,14.3388,14.5992,14.1512,14.2912,3619115,0.2166,-0.28,238475079.7
2002-09-12,14.21,14.5096,14.1204,14.14,4823028,0.2143,-1.06,231999682.35
2002-09-13,14.1288,14.3388,14.0504,14.1708,5056482,0.2148,0.23,230024192.85
2002-09-16,14.14,14.6104,14.1204,14.5012,5122842,0.2198,2.33,232109221.2
2002-09-17,14.5796,15.0304,14.5712,14.8008,7648794,0.2243,2.05,242679797.55
2002-09-18,14.6888,15.0892,14.5208,15.0192,5874335,0.2277,1.52,249784578.85
2002-09-19,14.7504,14.8008,14.4788,14.5796,3682387,0.221,-2.94,250027873.65
2002-09-20,14.6188,14.9408,14.5208,14.8708,6306093,0.2254,1.99,254755427.05
2002-09-23,14.7588,14.9604,14.4508,14.8512,4711078,0.2251,-0.13,259773589.65
2002-09-24,14.4004,14.8204,14.4004,14.6412,4481420,0.2219,-1.42,262812157.9
2002-09-25,14.6888,15.1704,14.6496,14.9296,4552361,0.2263,1.98,262431733.1
2002-09-26,15.1004,15.19,14.5488,14.7,3731229,0.2228,-1.55,260461838.0
2002-09-27,14.5012,14.8512,14.4788,14.7196,3690043,0.2231,0.13,262573270.3
2002-09-30,14.4088,14.5712,14.14,14.5012,4252401,0.2198,-1.48,264794423.4
2002-10-01,14.5992,14.5992,14.0,14.5096,6095912,0.2199,0.05,268002890.05
2002-10-02,14.3304,14.63,14.1008,14.1708,4101733,0.2148,-2.32,258472424.05
2002-10-03,14.1792,14.5992,14.0588,14.2996,3891877,0.2167,0.88,258041694.5
2002-10-04,14.3612,14.4004,14.0,14.0308,3415038,0.2127,-1.85,258567727.7
2002-10-07,13.9692,14.21,13.7592,13.7704,4378844,0.2087,-1.88,262906957.5
2002-10-08,13.8992,13.9608,13.3588,13.6864,8109960,0.2075,-0.57,273125965.85
2002-10-09,13.5408,13.8488,13.4092,13.5996,6378601,0.2061,-0.67,280852526.35
2002-10-10,13.6304,14.2212,13.58,14.1204,5749706,0.214,3.83,283447224.65
2002-10-11,14.2604,14.7812,14.1008,14.5096,5270713,0.2199,2.76,284047071.4
2002-10-14,14.5488,14.98,14.4396,14.77,3477338,0.2239,1.82,279439660.4
2002-10-15,15.2208,15.2488,14.7812,15.1592,7233864,0.2298,2.64,278277856.45
2002-10-16,14.8596,15.1312,13.8992,14.56,5492095,0.2207,-3.96,277207584.5
2002-10-17,14.21,14.3892,13.9804,14.1092,8390359,0.2139,-3.08,290389905.55
2002-10-18,14.0,14.35,13.93,14.3388,5155997,0.2174,1.64,287169636.9
2002-10-21,14.2604,14.63,14.0,14.56,4263761,0.2207,1.52,285917149.35
2002-10-22,14.6804,14.8792,14.2604,14.7,3902037,0.2228,0.95,284294877.05
2002-10-23,14.63,14.98,14.5012,14.8792,3739466,0.2255,1.21,282018771.15
2002-10-24,15.0192,15.2096,14.5488,14.6888,3126697,0.2227,-1.24,280326081.6
2002-10-25,14.6888,15.4504,14.5908,15.4196,4990053,0.2337,4.94,283966109.45
2002-10-28,15.5512,15.9488,15.2488,15.61,6246003,0.2366,1.24,289548194.8
2002-10-29,15.5708,15.8788,14.9604,15.4392,4635520,0.234,-1.1,285459097.4
2002-10-30,15.4896,16.3688,15.4812,15.9796,4845153,0.2422,3.5,287540673.3
2002-10-31,15.9908,16.4388,15.9208,16.0692,5288941,0.2436,0.58,291452452.3
2002-11-01,15.9404,16.5004,15.89,16.3604,3394481,0.248,1.81,291394892.7
2002-11-04,16.5004,17.3796,16.3492,16.8896,6739412,0.256,3.23,298004482.85
2002-11-05,16.7496,16.968,16.3492,16.9008,3768363,0.2562,0.08,285848011.8
2002-11-06,17.08,17.3208,16.6992,17.22,3873309,0.261,1.87,278833194.5
2002-11-07,16.94,17.0996,15.8088,15.9992,6011489,0.2425,-7.09,279566186.9
2002-11-08,16.0104,16.2008,15.5204,15.8396,3466446,0.2401,-0.99,274514239.55
2002-11-11,15.75,15.89,15.12,15.1592,2737422,0.2298,-4.29,272442474.8
2002-11-12,15.3188,16.0412,15.2796,15.6408,4001595,0.2371,3.18,263392121.95
2002-11-13,15.5008,16.0692,15.2796,15.5904,4161577,0.2363,-0.34,259666671.7
2002-11-14,15.9012,16.4108,15.7808,16.2988,2537039,0.2471,4.57,243277376.4
2002-11-15,16.2288,16.24,15.7612,15.9488,2881496,0.2418,-2.14,236908773.85
2002-11-18,16.1896,16.2008,15.5204,15.6492,2938824,0.2372,-1.9,233198950.4
2002-11-19,15.5512,15.75,15.0108,15.2712,3773685,0.2315,-2.4,232839564.8
2002-11-20,15.2992,15.6996,15.2488,15.5288,3732967,0.2354,1.68,232821367.6
2002-11-21,15.9012,16.4388,15.75,16.3492,7481227,0.2478,5.27,245014051.1
2002-11-22,16.0888,16.31,15.9012,16.0104,4078822,0.2427,-2.06,242462604.4
2002-11-25,16.03,16.1392,15.7108,15.9712,3569962,0.2421,-0.25,234969689.9
2002-11-26,15.8508,15.9012,15.2712,15.4112,4307981,0.2336,-3.51,234052580.75
2002-11-27,15.5988,15.8592,15.4504,15.7192,5126391,0.2383,2.01,234840047.15
2002-11-29,15.7892,15.8788,15.414,15.5008,2565089,0.2349,-1.43,227213261.9
2002-12-02,15.9012,16.1,15.0108,15.1788,7121132,0.2301,-2.04,237647884.25
2002-12-03,15.2012,15.3412,15.1004,15.1592,4074831,0.2298,-0.13,230187057.75
2002-12-04,15.1788,15.19,14.5012,14.9688,5841066,0.2269,-1.26,235990625.9
2002-12-05,15.0304,15.0808,14.5292,14.63,4352780,0.2218,-2.25,237333144.65
2002-12-06,14.6496,15.19,14.5208,14.9492,4388763,0.2266,2.16,232789512.0
2002-12-09,14.9408,14.9492,14.6692,14.7504,4221803,0.2236,-1.32,234904511.5
2002-12-10,14.7504,15.4504,14.7308,15.2796,5521278,0.2316,3.58,242699308.0
2002-12-11,15.2992,15.4896,15.0808,15.4896,4533878,0.2348,1.38,244189700.35
2002-12-12,15.5092,15.5512,15.0108,15.19,2675684,0.2302,-1.96,240029200.15
2002-12-13,15.1396,15.1508,14.6496,14.7896,2950190,0.2242,-2.61,241186022.9
2002-12-16,14.8092,15.1004,14.6104,14.8512,4503594,0.2251,0.4,245727897.1
2002-12-17,14.8512,15.19,14.6608,15.0808,3995592,0.2286,1.55,248686847.35
2002-12-18,14.8008,14.8596,14.5012,14.5712,2700317,0.2208,-3.41,245681417.1
2002-12-19,14.5292,14.9212,14.1008,14.1988,6195794,0.2152,-2.54,252577332.4
2002-12-20,14.2912,14.56,13.7788,14.14,5691849,0.2143,-0.42,247567074.2
2002-12-23,14.1596,14.5488,14.1204,14.49,2253847,0.2196,2.47,242457144.45
2002-12-24,14.4396,14.4704,14.2996,14.3612,704762,0.2177,-0.87,234434582.3
2002-12-26,14.42,14.8092,14.28,14.4004,1532285,0.2183,0.28,226662633.8
2002-12-27,14.3108,14.3808,14.0112,14.0588,1434678,0.2131,-2.38,216325837.85
2002-12-30,14.0812,14.1512,13.8404,14.07,2785261,0.2133,0.09,216942319.4
2002-12-31,14.0,14.3612,13.9496,14.3304,3594355,0.2172,1.83,207067344.2
2003-01-02,14.3612,14.9212,14.35,14.8008,3255660,0.2243,3.27,204773665.5
2003-01-03,14.8008,14.9296,14.5908,14.8988,2642413,0.2258,0.67,195817437.5
2003-01-06,15.0304,15.3804,14.8792,14.8988,6992247,0.2258,0.0,203207944.75
2003-01-07,14.7896,14.9996,14.4704,14.8512,6133624,0.2251,-0.31,208093555.35
2003-01-08,14.5796,14.7112,14.4396,14.5488,4108935,0.2205,-2.04,207777524.95
2003-01-09,14.6188,14.9212,14.5012,14.6804,3855061,0.2225,0.91,203112117.55
2003-01-10,14.5796,14.8204,14.49,14.7196,3137185,0.2231,0.27,199201377.3
2003-01-13,14.8988,14.8988,14.3612,14.63,3203489,0.2218,-0.58,200679231.2
2003-01-14,14.6888,14.8204,14.49,14.6104,3345953,0.2214,-0.18,201787367.55
2003-01-15,14.5908,14.7,14.2604,14.4312,6659407,0.2187,-1.22,207823643.7
2003-01-16,14.21,14.7588,14.21,14.6188,9996335,0.2216,1.33,224625723.4
2003-01-17,14.56,14.56,14.0812,14.1008,4801151,0.2137,-3.56,230508058.3
2003-01-21,14.21,14.4088,14.0,14.0196,4536697,0.2125,-0.56,225862586.9
2003-01-22,13.9804,14.1512,13.8012,13.8796,3851079,0.2104,-0.99,220708431.15
2003-01-23,14.0504,14.3612,13.9496,14.1708,4086872,0.2148,2.09,225840900.9
2003-01-24,14.2408,14.2408,13.5604,13.8012,5463839,0.2092,-2.61,239166318.45
2003-01-27,13.6808,14.5012,13.65,14.1288,7001256,0.2142,2.39,254479436.6
2003-01-28,14.2408,14.6888,14.1596,14.5796,5124190,0.221,3.17,264810069.75
2003-01-29,14.5488,15.1004,14.2996,14.9296,6678082,0.2263,2.4,275709968.1
2003-01-30,14.98,15.0696,14.2912,14.3192,7279513,0.2171,-4.07,286028410.05
2003-01-31,14.1904,14.5488,14.0504,14.3612,6107710,0.2177,0.28,294014149.7
2003-02-03,14.4088,14.91,14.35,14.6608,4745144,0.2222,2.07,299901796.25
2003-02-04,14.4508,14.6496,14.3108,14.5992,5677773,0.2213,-0.41,296221269.2
2003-02-05,14.7112,14.9296,14.448,14.4508,3970110,0.219,-1.04,290163430.25
2003-02-06,14.3612,14.5908,14.2212,14.4312,3208578,0.2187,-0.14,287642430.75
2003-02-07,14.5488,14.5992,14.07,14.1512,4825716,0.2145,-1.92,290360264.6
2003-02-10,14.2604,14.5712,14.0588,14.35,3008444,0.2175,1.4,289999789.85
2003-02-11,14.5012,14.63,14.1988,14.35,2955870,0.2175,0.0,289306456.7
2003-02-12,14.2688,14.5992,14.2688,14.3892,4093373,0.2181,0.28,291399232.6
2003-02-13,14.4088,14.6412,14.2408,14.5404,3739190,0.2204,1.05,283222625.35
2003-02-14,14.6104,14.7196,14.35,14.6692,4359231,0.2224,0.91,267438734.85
2003-02-18,14.7504,15.2992,14.7196,15.2712,5208995,0.2315,4.09,268580698.0
2003-02-19,15.0696,15.1508,14.6804,14.8512,4314916,0.2251,-2.76,267959711.25
2003-02-20,14.8512,14.9604,14.7112,14.77,4016175,0.2239,-0.53,268421980.0
2003-02-21,14.8204,15.0612,14.6496,14.9996,2820900,0.2274,1.56,264877258.55
2003-02-24,14.8596,15.0304,13.8012,14.7392,3225862,0.2234,-1.76,258610923.2
2003-02-25,14.6804,15.0808,14.588,15.0192,3380088,0.2277,1.92,248471653.25
2003-02-26,14.9912,15.0192,14.4788,14.5012,3886043,0.2198,-3.47,245004841.8
2003-02-27,14.5712,14.9996,14.5096,14.8596,2768392,0.2252,2.46,234057710.25
2003-02-28,14.8596,15.0892,14.77,15.0108,3492138,0.2275,1.02,223453060.75
2003-03-03,15.0108,15.1592,14.5488,14.6496,3653417,0.2221,-2.37,216581040.65
2003-03-04,14.7392,14.8092,14.4396,14.56,2264914,0.2207,-0.63,209636396.95
2003-03-05,14.6104,14.8008,14.5208,14.6188,2273881,0.2216,0.41,200105499.8
2003-03-06,14.5796,14.5992,14.4004,14.56,1757562,0.2207,-0.41,193910365.7
2003-03-07,14.4704,14.7112,14.3108,14.5292,2714849,0.2202,-0.23,192527924.55
2003-03-10,14.5096,14.6692,14.2996,14.3696,2411887,0.2178,-1.09,185769203.65
2003-03-11,14.3612,14.49,14.1204,14.2296,2889158,0.2157,-0.96,185435202.85
2003-03-12,14.1708,14.3892,14.0588,14.2212,3990779,0.2155,-0.09,188332947.9
2003-03-13,14.4704,14.8008,14.1708,14.7196,6006750,0.2231,3.53,193690403.3
2003-03-14,14.6804,15.0108,14.6412,14.7812,2748017,0.224,0.4,190915119.0
2003-03-17,14.8904,15.0696,14.7112,15.0108,7158202,0.2275,1.56,198752237.45
2003-03-18,14.9996,15.0892,14.8204,14.9996,4115838,0.2274,-0.04,195691398.0
2003-03-19,15.0696,15.1508,14.7924,14.9492,2535424,0.2266,-0.35,190708820.6
2003-03-20,14.9296,14.9912,14.5992,14.91,2922912,0.226,-0.26,187647684.35
2003-03-21,15.0892,15.1508,14.8204,14.9996,5333563,0.2274,0.62,194683140.45
2003-03-24,14.6692,14.8008,14.35,14.3696,2887372,0.2178,-4.22,193735368.5
2003-03-25,14.4088,14.8288,14.3696,14.5488,2994643,0.2205,1.24,192656122.55
2003-03-26,14.5488,14.56,14.2996,14.4088,3153749,0.2184,-0.95,190605699.4
2003-03-27,14.3192,14.7,14.3192,14.49,2185696,0.2196,0.55,188974150.7
2003-03-28,14.4004,14.6188,14.3696,14.5712,2594794,0.2208,0.55,186461587.6
